HGNC ID,Approved symbol,Approved name,Status,Locus type,Previous symbols,Alias symbols,Chromosome,NCBI Gene ID,Ensembl gene ID,Vega gene ID,Group ID,Group name
HGNC:19625,OR8G7P,olfactory receptor family 8 subfamily G member 7 pseudogene,Approved,pseudogene,,,11q24.2,282786,ENSG00000276316,OTTHUMG00000165974,155,"Olfactory receptors, family 8"
HGNC:14824,OR8H1,olfactory receptor family 8 subfamily H member 1,Approved,gene with protein product,,,11q12.1,219469,ENSG00000181693,OTTHUMG00000162671,155,"Olfactory receptors, family 8"
HGNC:15308,OR8H2,olfactory receptor family 8 subfamily H member 2,Approved,gene with protein product,,,11q12.1,390151,ENSG00000181767,OTTHUMG00000166832,155,"Olfactory receptors, family 8"
HGNC:15309,OR8H3,olfactory receptor family 8 subfamily H member 3,Approved,gene with protein product,,,11q12.1,390152,ENSG00000181761,OTTHUMG00000166833,155,"Olfactory receptors, family 8"
HGNC:14828,OR8I1P,olfactory receptor family 8 subfamily I member 1 pseudogene,Approved,pseudogene,,,11q12.1,79498,ENSG00000255461,OTTHUMG00000166854,155,"Olfactory receptors, family 8"
HGNC:15310,OR8I2,olfactory receptor family 8 subfamily I member 2,Approved,gene with protein product,,,11q12.1,120586,ENSG00000172154,OTTHUMG00000166831,155,"Olfactory receptors, family 8"
HGNC:31316,OR8I4P,olfactory receptor family 8 subfamily I member 4 pseudogene,Approved,pseudogene,,,11q12.1,403303,ENSG00000254524,OTTHUMG00000166839,155,"Olfactory receptors, family 8"
HGNC:14855,OR8J1,olfactory receptor family 8 subfamily J member 1,Approved,gene with protein product,,,11q12.1,219477,ENSG00000172487,OTTHUMG00000166859,155,"Olfactory receptors, family 8"
HGNC:15311,OR8J2,olfactory receptor family 8 subfamily J member 2 (gene/pseudogene),Approved,gene with protein product,OR8J2P,,11q12.1,81169,ENSG00000254658,OTTHUMG00000166850,155,"Olfactory receptors, family 8"
HGNC:15312,OR8J3,olfactory receptor family 8 subfamily J member 3,Approved,gene with protein product,,,11q12.1,81168,ENSG00000167822,OTTHUMG00000166834,155,"Olfactory receptors, family 8"
HGNC:14831,OR8K1,olfactory receptor family 8 subfamily K member 1,Approved,gene with protein product,,,11q12.1,390157,ENSG00000150261,OTTHUMG00000166858,155,"Olfactory receptors, family 8"
HGNC:14832,OR8K2P,olfactory receptor family 8 subfamily K member 2 pseudogene,Approved,pseudogene,,,11q12.1,79494,ENSG00000255134,OTTHUMG00000166857,155,"Olfactory receptors, family 8"
HGNC:15313,OR8K3,olfactory receptor family 8 subfamily K member 3 (gene/pseudogene),Approved,gene with protein product,,,11q12.1,219473,ENSG00000280314,OTTHUMG00000166855,155,"Olfactory receptors, family 8"
HGNC:15314,OR8K4P,olfactory receptor family 8 subfamily K member 4 pseudogene,Approved,pseudogene,,,11q12.1,81166,ENSG00000254947,OTTHUMG00000166842,155,"Olfactory receptors, family 8"
HGNC:15315,OR8K5,olfactory receptor family 8 subfamily K member 5,Approved,gene with protein product,,,11q12.1,219453,ENSG00000181752,OTTHUMG00000166820,155,"Olfactory receptors, family 8"
HGNC:15316,OR8L1P,olfactory receptor family 8 subfamily L member 1 pseudogene,Approved,pseudogene,,,11q12.1,81164,ENSG00000254903,OTTHUMG00000166871,155,"Olfactory receptors, family 8"
HGNC:15317,OR8Q1P,olfactory receptor family 8 subfamily Q member 1 pseudogene,Approved,pseudogene,,,11q24.2,81163,ENSG00000255341,OTTHUMG00000165924,155,"Olfactory receptors, family 8"
HGNC:15318,OR8R1P,olfactory receptor family 8 subfamily R member 1 pseudogene,Approved,pseudogene,,,11q13.4,81162,ENSG00000256347,OTTHUMG00000167968,155,"Olfactory receptors, family 8"
HGNC:19628,OR8S1,olfactory receptor family 8 subfamily S member 1,Approved,gene with protein product,,,12q13.11,341568,ENSG00000284723,OTTHUMG00000170021,155,"Olfactory receptors, family 8"
HGNC:31317,OR8S21P,olfactory receptor family 8 subfamily S member 21 pseudogene,Approved,pseudogene,,,12q13.11,403304,ENSG00000273434,OTTHUMG00000185952,155,"Olfactory receptors, family 8"
HGNC:19630,OR8T1P,olfactory receptor family 8 subfamily T member 1 pseudogene,Approved,pseudogene,,,12q13.11,282791,ENSG00000226413,OTTHUMG00000154311,155,"Olfactory receptors, family 8"
HGNC:19611,OR8U1,olfactory receptor family 8 subfamily U member 1,Approved,gene with protein product,,,11q12.1,219417,ENSG00000172199,OTTHUMG00000166860,155,"Olfactory receptors, family 8"
HGNC:14841,OR8U3,olfactory receptor family 8 subfamily U member 3,Approved,gene with protein product,"OR5R1P, OR5R1",,11q12.1,219479,ENSG00000279961,OTTHUMG00000154219,155,"Olfactory receptors, family 8"
HGNC:27538,OR8U8,olfactory receptor family 8 subfamily U member 8,Approved,gene with protein product,,,11q1 alternate reference locus,504189,,,155,"Olfactory receptors, family 8"
HGNC:29166,OR8U9,olfactory receptor family 8 subfamily U member 9,Approved,gene with protein product,,,11q1 alternate reference locus,504190,,,155,"Olfactory receptors, family 8"
HGNC:19613,OR8V1P,olfactory receptor family 8 subfamily V member 1 pseudogene,Approved,pseudogene,,,11q12.1,282776,ENSG00000230213,OTTHUMG00000154220,155,"Olfactory receptors, family 8"
HGNC:31318,OR8X1P,olfactory receptor family 8 subfamily X member 1 pseudogene,Approved,pseudogene,,,11q24.2,403305,ENSG00000255048,OTTHUMG00000165984,155,"Olfactory receptors, family 8"
HGNC:8486,OR9A1P,olfactory receptor family 9 subfamily A member 1 pseudogene,Approved,pseudogene,OR9A1,"HTPCRX06, HSHTPCRX06",7q34,26495,ENSG00000237621,OTTHUMG00000158540,156,"Olfactory receptors, family 9"
HGNC:15093,OR9A2,olfactory receptor family 9 subfamily A member 2,Approved,gene with protein product,,,7q34,135924,ENSG00000179468,OTTHUMG00000158386,156,"Olfactory receptors, family 9"
HGNC:15094,OR9A3P,olfactory receptor family 9 subfamily A member 3 pseudogene,Approved,pseudogene,OR9A6P,,7q34,392106,ENSG00000240031,OTTHUMG00000158371,156,"Olfactory receptors, family 9"
HGNC:15095,OR9A4,olfactory receptor family 9 subfamily A member 4,Approved,gene with protein product,,,7q34,130075,ENSG00000258083,OTTHUMG00000158370,156,"Olfactory receptors, family 9"
HGNC:15319,OR9G1,olfactory receptor family 9 subfamily G member 1,Approved,gene with protein product,OR9G5,,11q12.1,390174,ENSG00000174914,OTTHUMG00000167112,156,"Olfactory receptors, family 9"
HGNC:15320,OR9G2P,olfactory receptor family 9 subfamily G member 2 pseudogene,Approved,pseudogene,OR9G6,,11q12.1,81160,ENSG00000254825,OTTHUMG00000166933,156,"Olfactory receptors, family 9"
HGNC:15321,OR9G3P,olfactory receptor family 9 subfamily G member 3 pseudogene,Approved,pseudogene,,,11q12.1,81159,ENSG00000181325,OTTHUMG00000166931,156,"Olfactory receptors, family 9"
HGNC:15322,OR9G4,olfactory receptor family 9 subfamily G member 4,Approved,gene with protein product,,,11q12.1,283189,ENSG00000172457,OTTHUMG00000166932,156,"Olfactory receptors, family 9"
HGNC:31940,OR9G9,olfactory receptor family 9 subfamily G member 9,Approved,gene with protein product,,,11q11 alternate reference locus,504191,,,156,"Olfactory receptors, family 9"
HGNC:15038,OR9H1P,olfactory receptor family 9 subfamily H member 1 pseudogene,Approved,pseudogene,,,1q44,81439,ENSG00000228336,OTTHUMG00000040209,156,"Olfactory receptors, family 9"
HGNC:14718,OR9I1,olfactory receptor family 9 subfamily I member 1,Approved,gene with protein product,,,11q12.1,219954,ENSG00000172377,OTTHUMG00000167404,156,"Olfactory receptors, family 9"
HGNC:15324,OR9I2P,olfactory receptor family 9 subfamily I member 2 pseudogene,Approved,pseudogene,,,11q12.1,81156,ENSG00000186508,OTTHUMG00000154293,156,"Olfactory receptors, family 9"
HGNC:15325,OR9I3P,olfactory receptor family 9 subfamily I member 3 pseudogene,Approved,pseudogene,,OST714,11q12.1,81155,ENSG00000272685,OTTHUMG00000186071,156,"Olfactory receptors, family 9"
HGNC:15338,OR9K1P,olfactory receptor family 9 subfamily K member 1 pseudogene,Approved,pseudogene,,,12q13.2,121360,ENSG00000196534,OTTHUMG00000154383,156,"Olfactory receptors, family 9"
HGNC:15339,OR9K2,olfactory receptor family 9 subfamily K member 2,Approved,gene with protein product,,,12q13.2,441639,ENSG00000170605,OTTHUMG00000169827,156,"Olfactory receptors, family 9"
HGNC:14761,OR9L1P,olfactory receptor family 9 subfamily L member 1 pseudogene,Approved,pseudogene,OR9L2P,,11q12.1,79301,ENSG00000255131,OTTHUMG00000167403,156,"Olfactory receptors, family 9"
HGNC:15327,OR9M1P,"olfactory receptor family 9 subfamily M member 1, pseudogene",Approved,pseudogene,OR5BG1P,,11q12.1,81153,ENSG00000186124,OTTHUMG00000154234,156,"Olfactory receptors, family 9"
HGNC:15096,OR9N1P,olfactory receptor family 9 subfamily N member 1 pseudogene,Approved,pseudogene,,,7q34,81383,ENSG00000244292,OTTHUMG00000158369,156,"Olfactory receptors, family 9"
HGNC:15097,OR9P1P,olfactory receptor family 9 subfamily P member 1 pseudogene,Approved,pseudogene,OR9P2P,,7q34,81382,ENSG00000239293,OTTHUMG00000154319,156,"Olfactory receptors, family 9"
HGNC:14724,OR9Q1,olfactory receptor family 9 subfamily Q member 1,Approved,gene with protein product,,,11q12.1,219956,ENSG00000186509,OTTHUMG00000167413,156,"Olfactory receptors, family 9"
HGNC:15328,OR9Q2,olfactory receptor family 9 subfamily Q member 2,Approved,gene with protein product,OR9Q2P,,11q12.1,219957,ENSG00000186513,OTTHUMG00000167414,156,"Olfactory receptors, family 9"
HGNC:15340,OR9R1P,olfactory receptor family 9 subfamily R member 1 pseudogene,Approved,pseudogene,,,12q13.2,81140,ENSG00000224622,OTTHUMG00000154376,156,"Olfactory receptors, family 9"
HGNC:31288,OR9S24P,olfactory receptor family 9 subfamily S member 24 pseudogene,Approved,pseudogene,OR5J6P,,2q37.3,403275,ENSG00000231278,OTTHUMG00000152395,156,"Olfactory receptors, family 9"
HGNC:8153,OPRD1,opioid receptor delta 1,Approved,gene with protein product,,,1p35.3,4985,ENSG00000116329,OTTHUMG00000003646,245,Opioid receptors
HGNC:8154,OPRK1,opioid receptor kappa 1,Approved,gene with protein product,,"KOR, OPRK",8q11.23,4986,ENSG00000082556,OTTHUMG00000164276,245,Opioid receptors
HGNC:8155,OPRL1,opioid related nociceptin receptor 1,Approved,gene with protein product,,"NOCIR, ORL1, OOR, KOR-3, NOPr, PNOCR",20q13.33,4987,ENSG00000125510,OTTHUMG00000033027,245,Opioid receptors
HGNC:8156,OPRM1,opioid receptor mu 1,Approved,gene with protein product,,"MOR1, MOP",6q25.2,4988,ENSG00000112038,OTTHUMG00000015870,245,Opioid receptors
HGNC:9936,OPN1LW,"opsin 1, long wave sensitive",Approved,gene with protein product,"CBBM, RCP, CBP",COD5,Xq28,5956,ENSG00000102076,OTTHUMG00000034295,215,Opsin receptors
HGNC:4206,OPN1MW,"opsin 1, medium wave sensitive",Approved,gene with protein product,"GCP, CBBM, CBD","OPN1MW1, COD5",Xq28,2652,ENSG00000268221,OTTHUMG00000022652,215,Opsin receptors
HGNC:26952,OPN1MW2,"opsin 1, medium wave sensitive 2",Approved,gene with protein product,,,Xq28,728458,ENSG00000166160,OTTHUMG00000024231,215,Opsin receptors
HGNC:51831,OPN1MW3,"opsin 1, medium wave sensitive 3",Approved,gene with protein product,,,Xq28,101060233,ENSG00000269433,OTTHUMG00000189499,215,Opsin receptors
HGNC:1012,OPN1SW,"opsin 1, short wave sensitive",Approved,gene with protein product,BCP,"BOP, CBT",7q32.1,611,ENSG00000128617,OTTHUMG00000158311,215,Opsin receptors
HGNC:10012,RHO,rhodopsin,Approved,gene with protein product,RP4,"OPN2, CSNBAD1",3q22.1,6010,ENSG00000163914,OTTHUMG00000159542,215,Opsin receptors
HGNC:14007,OPN3,opsin 3,Approved,gene with protein product,ECPN,"ERO, NMO-1, encephalopsin, PPP1R116",1q43,23596,ENSG00000054277,OTTHUMG00000039691,215,Opsin receptors
HGNC:14449,OPN4,opsin 4,Approved,gene with protein product,,"MOP, melanopsin",10q23.2,94233,ENSG00000122375,OTTHUMG00000018654,215,Opsin receptors
HGNC:19992,OPN5,opsin 5,Approved,gene with protein product,TMEM13,"neuropsin, dJ402H5.1",6p12.3,221391,ENSG00000124818,OTTHUMG00000014803,215,Opsin receptors
HGNC:9990,RGR,retinal G protein coupled receptor,Approved,gene with protein product,,RP44,10q23.1,5995,ENSG00000148604,OTTHUMG00000018636,215,Opsin receptors
HGNC:10450,RRH,retinal pigment epithelium-derived rhodopsin homolog,Approved,gene with protein product,,peropsin,4q25,10692,ENSG00000180245,OTTHUMG00000132045,215,Opsin receptors
HGNC:4531,OXGR1,oxoglutarate receptor 1,Approved,gene with protein product,"GPR99, GPR80","P2RY15, P2Y15, aKGR",13q32.1,27199,ENSG00000165621,OTTHUMG00000017236,935,Oxoglutarate receptor
HGNC:8539,P2RY1,purinergic receptor P2Y1,Approved,gene with protein product,,"P2Y1, SARCC",3q25.2,5028,ENSG00000169860,OTTHUMG00000159694,213,P2Y receptors
HGNC:8540,P2RY11,purinergic receptor P2Y11,Approved,gene with protein product,,P2Y11,19p13.2,5032,ENSG00000244165,OTTHUMG00000150166,213,P2Y receptors
HGNC:18124,P2RY12,purinergic receptor P2Y12,Approved,gene with protein product,,"P2Y12, SP1999, HORK3",3q25.1,64805,ENSG00000169313,OTTHUMG00000159863,213,P2Y receptors
HGNC:4537,P2RY13,purinergic receptor P2Y13,Approved,gene with protein product,"GPR94, GPR86","FKSG77, P2Y13",3q25.1,53829,ENSG00000181631,OTTHUMG00000155745,213,P2Y receptors
HGNC:16442,P2RY14,purinergic receptor P2Y14,Approved,gene with protein product,GPR105,KIAA0001,3q25.1,9934,ENSG00000174944,OTTHUMG00000159859,213,P2Y receptors
HGNC:8541,P2RY2,purinergic receptor P2Y2,Approved,gene with protein product,,P2U,11q13.4,5029,ENSG00000175591,OTTHUMG00000167966,213,P2Y receptors
HGNC:8542,P2RY4,pyrimidinergic receptor P2Y4,Approved,gene with protein product,,"NRU, P2Y4, UNR, P2P",Xq13.1,5030,ENSG00000186912,OTTHUMG00000021769,213,P2Y receptors
HGNC:8543,P2RY6,pyrimidinergic receptor P2Y6,Approved,gene with protein product,,P2Y6,11q13.4,5031,ENSG00000171631,OTTHUMG00000167969,213,P2Y receptors
HGNC:9608,PTH1R,parathyroid hormone 1 receptor,Approved,gene with protein product,"PTHR, PTHR1",,3p21.31,5745,ENSG00000160801,OTTHUMG00000133515,270,Parathyroid hormone receptors
HGNC:9609,PTH2R,parathyroid hormone 2 receptor,Approved,gene with protein product,PTHR2,,2q34,5746,ENSG00000144407,OTTHUMG00000132960,270,Parathyroid hormone receptors
HGNC:4267,GHSR,growth hormone secretagogue receptor,Approved,gene with protein product,,,3q26.31,2693,ENSG00000121853,OTTHUMG00000156946,220,Peptide receptors
HGNC:4510,KISS1R,KISS1 receptor,Approved,gene with protein product,GPR54,"HOT7T175, AXOR12",19p13.3,84634,ENSG00000116014,OTTHUMG00000181900,220,Peptide receptors
HGNC:4495,MLNR,motilin receptor,Approved,gene with protein product,GPR38,,13q14.2,2862,ENSG00000102539,OTTHUMG00000016909,220,Peptide receptors
HGNC:4464,PRLHR,prolactin releasing hormone receptor,Approved,gene with protein product,GPR10,PrRPR,10q26.11,2834,ENSG00000119973,OTTHUMG00000019136,220,Peptide receptors
HGNC:15565,QRFPR,pyroglutamylated RFamide peptide receptor,Approved,gene with protein product,GPR103,,4q27,84109,ENSG00000186867,OTTHUMG00000133036,220,Peptide receptors
HGNC:12299,TRHR,thyrotropin releasing hormone receptor,Approved,gene with protein product,,,8q23.1,7201,ENSG00000174417,OTTHUMG00000164910,220,Peptide receptors
HGNC:4468,UTS2R,urotensin 2 receptor,Approved,gene with protein product,GPR14,,17q25.3,2837,ENSG00000181408,OTTHUMG00000178835,220,Peptide receptors
HGNC:9582,PTAFR,platelet activating factor receptor,Approved,gene with protein product,,,1p35.3,5724,ENSG00000169403,OTTHUMG00000003953,208,Platelet activating factor receptor
HGNC:4524,PROKR1,prokineticin receptor 1,Approved,gene with protein product,GPR73,"PKR1, ZAQ, GPR73a",2p13.3,10887,ENSG00000169618,OTTHUMG00000129567,216,Prokineticin receptors
HGNC:15836,PROKR2,prokineticin receptor 2,Approved,gene with protein product,"GPR73L1, KAL3","GPR73b, PKR2, GPRg2, dJ680N4.3",20p12.3,128674,ENSG00000101292,OTTHUMG00000031800,216,Prokineticin receptors
HGNC:9591,PTGDR,prostaglandin D2 receptor,Approved,gene with protein product,,"DP, DP1, PTGDR1",14q22.1,5729,ENSG00000168229,OTTHUMG00000140299,207,Prostaglandin receptors
HGNC:4502,PTGDR2,prostaglandin D2 receptor 2,Approved,gene with protein product,GPR44,"CRTH2, CD294, DP2",11q12.2,11251,ENSG00000183134,OTTHUMG00000167796,207,Prostaglandin receptors
HGNC:9593,PTGER1,prostaglandin E receptor 1,Approved,gene with protein product,,EP1,19p13.1,5731,ENSG00000160951,OTTHUMG00000039610,207,Prostaglandin receptors
HGNC:9594,PTGER2,prostaglandin E receptor 2,Approved,gene with protein product,,EP2,14q22.1,5732,ENSG00000125384,OTTHUMG00000140300,207,Prostaglandin receptors
HGNC:9595,PTGER3,prostaglandin E receptor 3,Approved,gene with protein product,,"EP3, lnc003875",1p31.1,5733,ENSG00000050628,OTTHUMG00000009399,207,Prostaglandin receptors
HGNC:9596,PTGER4,prostaglandin E receptor 4,Approved,gene with protein product,,EP4,5p13.1,5734,ENSG00000171522,OTTHUMG00000094769,207,Prostaglandin receptors
HGNC:9600,PTGFR,prostaglandin F receptor,Approved,gene with protein product,,FP,1p31.1,5737,ENSG00000122420,OTTHUMG00000009644,207,Prostaglandin receptors
HGNC:9602,PTGIR,prostaglandin I2 receptor,Approved,gene with protein product,,IP,19q13.32,5739,ENSG00000160013,OTTHUMG00000183429,207,Prostaglandin receptors
HGNC:11608,TBXA2R,thromboxane A2 receptor,Approved,gene with protein product,,,19p13.3,6915,ENSG00000006638,OTTHUMG00000180806,207,Prostaglandin receptors
HGNC:19718,RXFP1,relaxin family peptide receptor 1,Approved,gene with protein product,LGR7,RXFPR1,4q32.1,59350,ENSG00000171509,OTTHUMG00000149973,217,Relaxin family peptide receptors
HGNC:17318,RXFP2,relaxin family peptide receptor 2,Approved,gene with protein product,LGR8,"GREAT, GPR106, INSL3R, RXFPR2",13q13.1,122042,ENSG00000133105,OTTHUMG00000016690,217,Relaxin family peptide receptors
HGNC:24883,RXFP3,relaxin family peptide receptor 3,Approved,gene with protein product,RLN3R1,"SALPR, GPCR135, RXFPR3",5p13.2,51289,ENSG00000182631,OTTHUMG00000090685,217,Relaxin family peptide receptors
HGNC:14666,RXFP4,relaxin family peptide/INSL5 receptor 4,Approved,gene with protein product,"GPR100, RLN3R2","GPCR142, RXFPR4",1q22,339403,ENSG00000173080,OTTHUMG00000017463,217,Relaxin family peptide receptors
HGNC:11330,SSTR1,somatostatin receptor 1,Approved,gene with protein product,,,14q13,6751,ENSG00000139874,OTTHUMG00000140249,257,Somatostatin receptors
HGNC:11331,SSTR2,somatostatin receptor 2,Approved,gene with protein product,,,17q25.1,6752,ENSG00000180616,OTTHUMG00000178343,257,Somatostatin receptors
HGNC:11332,SSTR3,somatostatin receptor 3,Approved,gene with protein product,,,22q13.1,6753,ENSG00000278195,OTTHUMG00000150537,257,Somatostatin receptors
HGNC:11333,SSTR4,somatostatin receptor 4,Approved,gene with protein product,,,20p11.21,6754,ENSG00000132671,OTTHUMG00000032054,257,Somatostatin receptors
HGNC:11334,SSTR5,somatostatin receptor 5,Approved,gene with protein product,,,16p13.3,6755,ENSG00000162009,OTTHUMG00000047842,257,Somatostatin receptors
HGNC:3165,S1PR1,sphingosine-1-phosphate receptor 1,Approved,gene with protein product,EDG1,"edg-1, D1S3362, CD363",1p21.2,1901,ENSG00000170989,OTTHUMG00000010835,206,Sphingosine 1-phosphate receptors
HGNC:3169,S1PR2,sphingosine-1-phosphate receptor 2,Approved,gene with protein product,"EDG5, DFNB68","Gpcr13, H218, AGR16",19p13.2,9294,ENSG00000267534,OTTHUMG00000180399,206,Sphingosine 1-phosphate receptors
HGNC:3167,S1PR3,sphingosine-1-phosphate receptor 3,Approved,gene with protein product,"EDG3, C9orf47, C9orf108","EDG-3, FLJ37523, bA791O21.3",9q22.1,1903,ENSG00000213694,OTTHUMG00000020173,206,Sphingosine 1-phosphate receptors
HGNC:3170,S1PR4,sphingosine-1-phosphate receptor 4,Approved,gene with protein product,EDG6,,19p13.3,8698,ENSG00000125910,OTTHUMG00000180672,206,Sphingosine 1-phosphate receptors
HGNC:14299,S1PR5,sphingosine-1-phosphate receptor 5,Approved,gene with protein product,EDG8,Edg-8,19p13.2,53637,ENSG00000180739,OTTHUMG00000180581,206,Sphingosine 1-phosphate receptors
HGNC:4542,SUCNR1,succinate receptor 1,Approved,gene with protein product,GPR91,,3q25.1,56670,ENSG00000198829,OTTHUMG00000159880,936,Succinate receptor
HGNC:11526,TACR1,tachykinin receptor 1,Approved,gene with protein product,TAC1R,"SPR, NK1R, NKIR",2p12,6869,ENSG00000115353,OTTHUMG00000129973,258,Tachykinin receptors
HGNC:11527,TACR2,tachykinin receptor 2,Approved,gene with protein product,"TAC2R, NKNAR","SKR, NK2R",10q22.1,6865,ENSG00000075073,OTTHUMG00000018377,258,Tachykinin receptors
HGNC:11528,TACR3,tachykinin receptor 3,Approved,gene with protein product,,"NK3R, NKR, TAC3R",4q24,6870,ENSG00000169836,OTTHUMG00000131124,258,Tachykinin receptors
HGNC:14448,TAS1R1,taste 1 receptor member 1,Approved,gene with protein product,GPR70,"T1R1, TR1",1p36.31,80835,ENSG00000173662,OTTHUMG00000001441,1161,Taste 1 receptors
HGNC:14905,TAS1R2,taste 1 receptor member 2,Approved,gene with protein product,GPR71,"T1R2, TR2",1p36.13,80834,ENSG00000179002,OTTHUMG00000002442,1161,Taste 1 receptors
HGNC:15661,TAS1R3,taste 1 receptor member 3,Approved,gene with protein product,,T1R3,1p36.33,83756,ENSG00000169962,OTTHUMG00000003071,1161,Taste 1 receptors
HGNC:14909,TAS2R1,taste 2 receptor member 1,Approved,gene with protein product,,"T2R1, TRB7",5p15.31,50834,ENSG00000169777,OTTHUMG00000090500,1162,Taste 2 receptors
HGNC:14918,TAS2R10,taste 2 receptor member 10,Approved,gene with protein product,,"T2R10, TRB2",12p13.2,50839,ENSG00000121318,OTTHUMG00000168508,1162,Taste 2 receptors
HGNC:19103,TAS2R12P,taste 2 receptor member 12 pseudogene,Approved,pseudogene,TAS2R12,T2R12,12p13.2,266656,,,1162,Taste 2 receptors
HGNC:14919,TAS2R13,taste 2 receptor member 13,Approved,gene with protein product,,"T2R13, TRB3",12p13,50838,ENSG00000212128,OTTHUMG00000168555,1162,Taste 2 receptors
HGNC:14920,TAS2R14,taste 2 receptor member 14,Approved,gene with protein product,,"T2R14, TRB1",12p13.2,50840,ENSG00000212127,OTTHUMG00000162720,1162,Taste 2 receptors
HGNC:19106,TAS2R15P,taste 2 receptor member 15 pseudogene,Approved,pseudogene,TAS2R15,"T2R15, PS8",12p13.2,266657,ENSG00000212125,OTTHUMG00000169063,1162,Taste 2 receptors
HGNC:14921,TAS2R16,taste 2 receptor member 16,Approved,gene with protein product,,T2R16,7q31.32,50833,ENSG00000128519,OTTHUMG00000157090,1162,Taste 2 receptors
HGNC:19107,TAS2R18P,taste 2 receptor member 18 pseudogene,Approved,pseudogene,"TAS2R65P, TAS2R18","T2R18, TAS2R65",12p13.2,338414,,,1162,Taste 2 receptors
HGNC:19108,TAS2R19,taste 2 receptor member 19,Approved,gene with protein product,"TAS2R48, TAS2R23","T2R19, T2R23",12p13.2,259294,ENSG00000212124,OTTHUMG00000162687,1162,Taste 2 receptors
HGNC:19109,TAS2R20,taste 2 receptor member 20,Approved,gene with protein product,TAS2R49,"T2R20, T2R56",12p13.2,259295,ENSG00000255837,OTTHUMG00000162695,1162,Taste 2 receptors
HGNC:19110,TAS2R22P,taste 2 receptor member 22 pseudogene,Approved,pseudogene,TAS2R22,T2R22,12 not on reference assembly,266661,,,1162,Taste 2 receptors
HGNC:20615,TAS2R2P,"taste 2 receptor member 2, pseudogene",Approved,pseudogene,TAS2R2,"T2R02, T2R2",7p21.3,338396,ENSG00000203523,OTTHUMG00000152381,1162,Taste 2 receptors
HGNC:14910,TAS2R3,taste 2 receptor member 3,Approved,gene with protein product,,T2R3,7q34,50831,ENSG00000127362,OTTHUMG00000157637,1162,Taste 2 receptors
HGNC:19112,TAS2R30,taste 2 receptor member 30,Approved,gene with protein product,TAS2R47,T2R30,12p13.2,259293,ENSG00000256188,OTTHUMG00000168562,1162,Taste 2 receptors
HGNC:19113,TAS2R31,taste 2 receptor member 31,Approved,gene with protein product,TAS2R44,"T2R31, T2R53",12p13.2,259290,ENSG00000256436,OTTHUMG00000168558,1162,Taste 2 receptors
HGNC:19114,TAS2R33,taste 2 receptor member 33,Approved,gene with protein product,,T2R33,12 not on reference assembly,266665,,,1162,Taste 2 receptors
HGNC:19115,TAS2R36,taste 2 receptor member 36,Approved,gene with protein product,,T2R36,12 not on reference assembly,266666,,,1162,Taste 2 receptors
HGNC:19116,TAS2R37,taste 2 receptor member 37 pseudogene,Approved,pseudogene,,T2R37,12 not on reference assembly,266667,,,1162,Taste 2 receptors
HGNC:9584,TAS2R38,taste 2 receptor member 38,Approved,gene with protein product,PTC,T2R61,7q34,5726,ENSG00000257138,OTTHUMG00000158374,1162,Taste 2 receptors
HGNC:18886,TAS2R39,taste 2 receptor member 39,Approved,gene with protein product,,,7q34,259285,ENSG00000236398,OTTHUMG00000152636,1162,Taste 2 receptors
HGNC:14911,TAS2R4,taste 2 receptor member 4,Approved,gene with protein product,,T2R4,7q34,50832,ENSG00000127364,OTTHUMG00000157634,1162,Taste 2 receptors
HGNC:18885,TAS2R40,taste 2 receptor member 40,Approved,gene with protein product,GPR60,,7q34,259286,ENSG00000221937,OTTHUMG00000152638,1162,Taste 2 receptors
HGNC:18883,TAS2R41,taste 2 receptor member 41,Approved,gene with protein product,,T2R59,7q35,259287,ENSG00000221855,OTTHUMG00000155892,1162,Taste 2 receptors
HGNC:18888,TAS2R42,taste 2 receptor member 42,Approved,gene with protein product,,"T2R24, T2R55, hT2R55, TAS2R55",12p13.2,353164,ENSG00000186136,OTTHUMG00000168567,1162,Taste 2 receptors
HGNC:18875,TAS2R43,taste 2 receptor member 43,Approved,gene with protein product,,T2R52,12p13.2,259289,ENSG00000255374,OTTHUMG00000165352,1162,Taste 2 receptors
HGNC:18876,TAS2R45,taste 2 receptor member 45,Approved,gene with protein product,GPR59,ZG24P,12 alternate reference locus,259291,,,1162,Taste 2 receptors
HGNC:18877,TAS2R46,taste 2 receptor member 46,Approved,gene with protein product,,T2R54,12p13.2,259292,ENSG00000226761,OTTHUMG00000165351,1162,Taste 2 receptors
HGNC:14912,TAS2R5,taste 2 receptor member 5,Approved,gene with protein product,,T2R5,7q34,54429,ENSG00000127366,OTTHUMG00000157632,1162,Taste 2 receptors
HGNC:18882,TAS2R50,taste 2 receptor member 50,Approved,gene with protein product,,T2R51,12p13.2,259296,ENSG00000212126,OTTHUMG00000162719,1162,Taste 2 receptors
HGNC:20639,TAS2R60,taste 2 receptor member 60,Approved,gene with protein product,,T2R60,7q35,338398,ENSG00000185899,OTTHUMG00000154891,1162,Taste 2 receptors
HGNC:20640,TAS2R62P,taste 2 receptor member 62 pseudogene,Approved,pseudogene,,"T2R62, TAS2R62",7q35,338399,ENSG00000234066,OTTHUMG00000154892,1162,Taste 2 receptors
